customer_id,country,city,address,phone,email,first_name,last_name,gender,birth_date,registration_date,contact_information,order_id,order_date,total,order_line_id,product_id,price,quantity,category,product_name,price,volume_ml
40,France,Paris,"265, boulevard Charonne",(1) 42.34.22.66,mariebertrand@earthlink.com,Marie,Bertrand,F,2003-12-17,2021-02-14,40,137,2023-05-26 23:12:32,29540.00,538,15,395.00,13.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
40,France,Paris,"265, boulevard Charonne",(1) 42.34.22.66,mariebertrand@earthlink.com,Marie,Bertrand,F,2003-12-17,2021-02-14,40,137,2023-05-26 23:12:32,29540.00,540,15,395.00,4.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
43,France,Reims,59 rue de l'Abbaye,26.47.15.10,paulhenriot@gmail.com,Paul,Henriot,M,1995-10-24,2020-04-19,43,149,2023-03-08 9:12:11,21450.00,570,15,395.00,6.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,157,2023-08-24 7:01:52,46925.00,597,15,395.00,14.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
48,Germany,Brandenburg,Maubelstr. 90,0555-09876,philipcramer@gmail.com,Philip,Cramer,M,2004-09-16,2020-04-15,48,173,2021-05-04 18:47:36,20480.00,643,15,395.00,8.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
52,Germany,Cunewalde,Taucherstra?e 10,0372-035188,horstkloss@gmail.com,Horst,Kloss,M,2000-12-16,2020-10-13,52,185,2023-07-15 15:56:53,13060.00,684,15,395.00,2.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
54,Germany,Stuttgart,Adenauerallee 900,0711-020361,ritamuller@yahoo.com,Rita,Muller,F,1996-12-18,2023-03-06,54,190,2022-07-20 7:43:38,15560.00,701,15,395.00,13.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
60,USA,Anchorage,2743 Bering St.,(907) 555-7584,renephillips@gmail.com,Rene,Phillips,M,2001-09-29,2023-06-01,60,207,2022-01-16 10:31:14,13150.00,741,15,395.00,12.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
67,USA,Seattle,305 - 14th Ave. S. Suite 3B,(206) 555-4112,karljablonski@gmail.com,Karl,Jablonski,M,2000-07-21,2022-08-06,67,229,2022-09-11 15:09:05,10845.00,793,15,395.00,6.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
72,Russia,Saint Petersburg,Peter the Great Street 9,79123471955,polinam@mail.ru,Melnik,Polina,F,2002-01-23,2023-05-02,72,242,2023-07-22 8:46:10,8070.00,836,15,395.00,15.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
75,Russia,Ekaterinburg,St. Moroznaya 14,79881582261,anin.m@yandex.ru,Anin,Michail,M,2001-02-02,2020-01-17,75,253,2020-01-19 12:45:59,10070.00,866,15,395.00,3.00,Artificial molecules,MANGO 1090 BASE PFW,395.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,15,2021-08-30 13:44:52,24225.00,67,16,425.00,12.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,24,2020-11-07 11:39:12,11930.00,142,16,425.00,3.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
11,Canada,Tsawassen,23 Tsawassen Blvd.,(604) 555-4729,elizabethlincoln@gmail.com,Elizabeth,Lincoln,F,2003-07-14,2020-03-11,11,54,2023-09-09 6:08:14,42635.00,237,16,425.00,7.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
24,Spain,Sevilla,"C/ Romero, 33",(95) 555 82 82,josefreyre@outlook.com,Jose Pedro,Freyre,F,1998-02-09,2020-03-15,24,97,2023-09-14 19:17:48,21675.00,399,16,425.00,4.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,Ann,Devon,F,1985-01-14,2021-11-10,29,109,2023-08-21 7:04:17,12175.00,436,16,425.00,1.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
31,UK,London,South House 300 Queensbridge,(171) 555-7733,simoncrowther@yahoo.com,Simon,Crowther,M,1995-05-16,2020-03-01,31,117,2020-06-10 5:23:24,12135.00,473,16,425.00,11.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
41,France,Paris,"25, rue Lauriston",(1) 47.55.60.10,dominiqueperrier@yahoo.com,Dominique,Perrier,M,2000-06-16,2020-02-11,41,140,2023-03-26 13:31:57,1200.00,549,16,425.00,2.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
41,France,Paris,"25, rue Lauriston",(1) 47.55.60.10,dominiqueperrier@yahoo.com,Dominique,Perrier,M,2000-06-16,2020-02-11,41,141,2023-07-05 9:27:20,10500.00,551,16,425.00,14.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
65,USA,Butte,55 Grizzly Peak Rd.,(406) 555-5834,liuwong@gmail.com,Liu,Wong,F,2001-08-05,2020-02-04,65,220,2020-09-29 13:19:49,16585.00,777,16,425.00,10.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
70,Russia,Moscow,st. Bunin Alley 17 kv.35,79888331036,gomonovas@yandex.ru,Gomonova,Sofia,F,2001-04-12,2020-08-19,70,238,2023-04-30 6:31:35,48680.00,822,16,425.00,10.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
81,Russia,Moscow,"St. Vodny stadium 15, building 4, apt. 20",79229376544,d.fedorov@yandex.ru,Fedorov,Dmitry,M,1995-07-12,2021-02-19,81,264,2023-06-19 19:46:41,17645.00,895,16,425.00,15.00,Artificial molecules,TRIMOFIX (IFF),425.00,2.5
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,2,2020-07-11 22:11:14,6580.00,4,17,585.00,3.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,4,2021-01-11 15:14:30,8790.00,14,17,585.00,1.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
17,Mexico,M?xico D.F.,Calle Dr. Jorge Cash 321,(5) 552-3745,guillermofernandez@earthlink.com,Guillermo,Fernandez,M,2003-04-04,2020-01-05,17,9,2020-09-14 21:12:38,8740.00,28,17,585.00,4.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,14,2020-09-19 14:38:15,41615.00,61,17,585.00,5.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,19,2023-01-25 12:52:46,28445.00,98,17,585.00,4.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,22,2020-12-15 15:08:16,25080.00,130,17,585.00,5.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
3,Argentina,Buenos Aires,Av. del Libertador 900,(1) 123-5555,sergiogutierrez@yahoo.com,Sergio,Gutierrez,M,1999-01-18,2020-08-17,3,31,2021-02-26 0:26:33,10125.00,160,17,585.00,15.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
4,Brazil,Sao Paulo,"Av. dos Lus?adas, 23",(11) 555-7647,pedroafonso@gmail.com,Pedro,Afonso,M,2000-08-14,2022-11-02,4,33,2023-01-24 6:00:32,24110.00,164,17,585.00,13.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
11,Canada,Tsawassen,23 Tsawassen Blvd.,(604) 555-4729,elizabethlincoln@gmail.com,Elizabeth,Lincoln,F,2003-07-14,2020-03-11,11,52,2023-01-28 13:34:51,7460.00,229,17,585.00,8.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
13,Canada,Montr?al,43 rue St. Laurent,(514) 555-8054,jeanfresniere@gmail.com,Jean,Fresniere,F,1994-09-17,2021-05-10,13,62,2022-08-14 15:44:13,18025.00,265,17,585.00,6.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
13,Canada,Montr?al,43 rue St. Laurent,(514) 555-8054,jeanfresniere@gmail.com,Jean,Fresniere,F,1994-09-17,2021-05-10,13,63,2021-11-25 6:02:48,28810.00,267,17,585.00,14.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,Paolo,Accorti,M,2005-04-15,2023-07-17,18,80,2021-12-11 21:48:26,10070.00,333,17,585.00,1.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
21,Spain,Madrid,"C/ Araquil, 67",(91) 555 22 82,martinsommer@gmail.com,Mart?n,Sommer,M,2002-12-21,2020-01-20,21,85,2022-06-10 1:30:28,12630.00,355,17,585.00,1.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
27,UK,London,Fauntleroy Circus,(171) 555-1212,victoriaashworth@outlook.com,Victoria,Ashworth,F,1991-02-04,2021-05-15,27,105,2023-03-28 2:24:35,8465.00,423,17,585.00,4.00,Artificial Molecules,VEROTYL (PFW),585.00,5.0
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,Ann,Devon,F,1985-01-14,2021-11-10,29,108,2022-04-04 5:40:57,26970.00,432,17,585.00,5.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
33,France,Strasbourg,"24, place Kl?ber",88.60.15.31,frederiqueciteaux@gmail.com,Frederique,Citeaux,F,2004-03-20,2020-07-08,33,122,2021-05-20 12:08:16,23980.00,495,17,585.00,3.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
43,France,Reims,59 rue de l'Abbaye,26.47.15.10,paulhenriot@gmail.com,Paul,Henriot,M,1995-10-24,2020-04-19,43,149,2023-03-08 9:12:11,21450.00,571,17,585.00,7.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
60,USA,Anchorage,2743 Bering St.,(907) 555-7584,renephillips@gmail.com,Rene,Phillips,M,2001-09-29,2023-06-01,60,206,2021-02-26 0:26:33,11710.00,734,17,585.00,5.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
60,USA,Anchorage,2743 Bering St.,(907) 555-7584,renephillips@gmail.com,Rene,Phillips,M,2001-09-29,2023-06-01,60,208,2023-01-24 6:00:32,12150.00,744,17,585.00,13.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
77,Russia,Ekaterinburg,Mira Avenue 25,79991382998,i.komarov@mail.ru,Komarov,Igor,M,2002-01-23,2020-04-11,77,258,2020-09-01 12:40:20,15720.00,881,17,585.00,6.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
78,Russia,Moscow,"Vernadskogo Avenue 17, apt. 506",79108644030,e.varova@yandex.ru,Varova,Elena,F,2002-02-01,2023-05-06,78,259,2023-06-11 22:23:34,4680.00,884,17,585.00,8.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
81,Russia,Moscow,"St. Vodny stadium 15, building 4, apt. 20",79229376544,d.fedorov@yandex.ru,Fedorov,Dmitry,M,1995-07-12,2021-02-19,81,265,2022-06-10 6:48:58,11695.00,897,17,585.00,2.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,276,2023-11-14 10:58:58,18185.00,931,17,585.00,7.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
86,Russia,Saint Petersburg,St. Pobeda 106,79275697828,khrushchev99@mail.ru,Khrushchev,Alexander,M,2003-07-18,2020-02-24,86,291,2022-05-31 16:27:20,10850.00,974,17,585.00,7.00,Artificial molecules,VEROTYL (PFW),585.00,5.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,11,2020-01-09 22:10:14,7845.00,40,18,295.00,5.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,13,2020-05-11 12:38:44,20770.00,54,18,295.00,4.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,23,2021-10-30 21:32:42,17540.00,137,18,295.00,3.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
16,Mexico,M?xico D.F.,Sierras de Granada 9993,(5) 555-3392,franciscochang@earthlink.com,Francisco,Chang,M,2001-08-14,2022-08-11,16,73,2021-10-24 14:43:25,44655.00,307,18,295.00,2.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,Paolo,Accorti,M,2005-04-15,2023-07-17,18,76,2023-09-18 17:53:15,45555.00,316,18,295.00,3.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
23,Spain,Barcelona,"Rambla de Catalu?a, 23",(93) 203 4560,eduardosaavedra@gmail.com,Eduardo,Saavedra,M,1985-10-30,2021-04-18,23,93,2023-08-07 19:11:20,15815.00,381,18,295.00,11.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,Helen,Bennett,F,1986-12-30,2021-07-15,30,115,2020-09-18 9:07:19,53780.00,465,18,295.00,13.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
37,France,Nantes,"54, rue Royale",40.32.21.21,carineschmitt@yahoo.com,Carine,Schmitt,F,1990-05-16,2023-03-19,37,130,2022-02-25 10:12:19,1180.00,520,18,295.00,4.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
42,France,Lyon,"2, rue du Commerce",78.32.54.86,marysaveley@earthlink.com,Mary,Saveley,F,1999-03-16,2020-02-13,42,144,2021-10-28 19:42:29,17045.00,559,18,295.00,6.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
47,Germany,M?nchen,Berliner Platz 43,089-0877310,peterfranken@yahoo.com,Peter,Franken,M,1990-09-11,2020-03-11,47,166,2023-03-17 2:35:20,590.00,621,18,295.00,2.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
47,Germany,M?nchen,Berliner Platz 43,089-0877310,peterfranken@yahoo.com,Peter,Franken,M,1990-09-11,2020-03-11,47,169,2023-05-24 10:17:14,17265.00,631,18,295.00,9.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
56,USA,Elgin,City Center Plaza 516 Main St.,(503) 555-6874,yoshilatimer@gmail.com,Yoshi,Latimer,F,2005-03-11,2020-04-06,56,196,2023-01-13 2:16:35,32800.00,715,18,295.00,10.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
60,USA,Anchorage,2743 Bering St.,(907) 555-7584,renephillips@gmail.com,Rene,Phillips,M,2001-09-29,2023-06-01,60,208,2023-01-24 6:00:32,12150.00,742,18,295.00,1.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
64,USA,Portland,89 Jefferson Way Suite 2,(503) 555-3612,liznixon@gmail.com,Liz,Nixon,F,2000-08-12,2022-11-15,64,218,2023-01-17 3:25:04,21625.00,770,18,295.00,13.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
70,Russia,Moscow,st. Bunin Alley 17 kv.35,79888331036,gomonovas@yandex.ru,Gomonova,Sofia,F,2001-04-12,2020-08-19,70,238,2023-04-30 6:31:35,48680.00,821,18,295.00,4.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
72,Russia,Saint Petersburg,Peter the Great Street 9,79123471955,polinam@mail.ru,Melnik,Polina,F,2002-01-23,2023-05-02,72,245,2023-11-15 1:47:20,10760.00,842,18,295.00,11.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
85,Russia,Saint Petersburg,"St. Pobeda 19, apt. 92",79854280929,lobovaaaa@yandex.ru,Lobova,Alena,F,2002-10-10,2023-04-19,85,284,2023-08-09 6:04:04,5580.00,951,18,295.00,15.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
86,Russia,Saint Petersburg,St. Pobeda 106,79275697828,khrushchev99@mail.ru,Khrushchev,Alexander,M,2003-07-18,2020-02-24,86,291,2022-05-31 16:27:20,10850.00,973,18,295.00,13.00,Artificial molecules,CYCLAMEN ALDEHYDE,295.00,5.0
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,1,2020-01-08 10:30:25,1495.00,2,19,375.00,2.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,11,2020-01-09 22:10:14,7845.00,36,19,375.00,2.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,16,2021-12-11 15:31:50,14430.00,77,19,375.00,14.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,21,2023-10-04 18:52:40,40100.00,124,19,375.00,5.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,Patricio,Simpson,M,2001-10-24,2020-10-14,1,24,2020-11-07 11:39:12,11930.00,140,19,375.00,11.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
12,Canada,Vancouver,1900 Oak St.,(604) 555-3392,yoshitannamuri@gmail.com,Yoshi,Tannamuri,M,1993-09-11,2021-08-17,12,58,2021-10-31 2:08:41,22840.00,256,19,375.00,14.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,Helen,Bennett,F,1986-12-30,2021-07-15,30,113,2023-05-29 10:12:05,42320.00,459,19,375.00,4.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
36,France,Lille,"184, chauss?e de Tournai",20.16.10.16,martinerance@gmail.com,Martine,Rance,M,1999-09-14,2021-08-07,36,127,2023-07-18 7:11:26,17235.00,507,19,375.00,1.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
55,USA,Eugene,2732 Baker Blvd.,(503) 555-7555,howardsnyder@gmail.com,Howard,Snyder,M,2004-11-17,2020-01-17,55,195,2021-09-17 4:05:31,44935.00,710,19,375.00,15.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
62,USA,Boise,187 Suffolk Ln.,(208) 555-8097,josepavarotti@gmail.com,Jose,Pavarotti,F,2003-08-11,2020-11-13,62,212,2021-12-17 3:15:43,7760.00,751,19,375.00,7.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
66,USA,Kirkland,722 DaVinci Blvd.,(206) 555-8257,helvetiusnagy@gmail.com,Helvetius,Nagy,M,2001-05-29,2023-01-06,66,224,2023-05-11 10:40:28,8900.00,782,19,375.00,9.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
70,Russia,Moscow,st. Bunin Alley 17 kv.35,79888331036,gomonovas@yandex.ru,Gomonova,Sofia,F,2001-04-12,2020-08-19,70,235,2022-03-24 21:35:02,4415.00,810,19,375.00,9.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
72,Russia,Saint Petersburg,Peter the Great Street 9,79123471955,polinam@mail.ru,Melnik,Polina,F,2002-01-23,2023-05-02,72,244,2023-06-26 23:28:50,18760.00,838,19,375.00,9.00,Artificial molecules,ALLYL CAPROATE (SYMRISE),375.00,2.5
4,Brazil,Sao Paulo,"Av. dos Lus?adas, 23",(11) 555-7647,pedroafonso@gmail.com,Pedro,Afonso,M,2000-08-14,2022-11-02,4,34,2021-09-14 10:32:05,19300.00,171,20,635.00,1.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
5,Brazil,Sao Paulo,"Rua Or?s, 92",(11) 555-9857,ariacruz@yahoo.com,Aria,Cruz,F,1991-05-21,2023-08-17,5,37,2021-12-17 3:15:43,5785.00,184,20,635.00,6.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
12,Canada,Vancouver,1900 Oak St.,(604) 555-3392,yoshitannamuri@gmail.com,Yoshi,Tannamuri,M,1993-09-11,2021-08-17,12,58,2021-10-31 2:08:41,22840.00,250,20,635.00,7.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
16,Mexico,M?xico D.F.,Sierras de Granada 9993,(5) 555-3392,franciscochang@earthlink.com,Francisco,Chang,M,2001-08-14,2022-08-11,16,71,2023-01-12 20:31:23,18005.00,296,20,635.00,8.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
17,Mexico,M?xico D.F.,Calle Dr. Jorge Cash 321,(5) 552-3745,guillermofernandez@earthlink.com,Guillermo,Fernandez,M,2003-04-04,2020-01-05,17,74,2023-04-19 2:31:00,21895.00,308,20,635.00,2.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
24,Spain,Sevilla,"C/ Romero, 33",(95) 555 82 82,josefreyre@outlook.com,Jose Pedro,Freyre,F,1998-02-09,2020-03-15,24,98,2023-11-01 11:32:23,34715.00,400,20,635.00,9.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,Ann,Devon,F,1985-01-14,2021-11-10,29,108,2022-04-04 5:40:57,26970.00,433,20,635.00,9.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,Helen,Bennett,F,1986-12-30,2021-07-15,30,113,2023-05-29 10:12:05,42320.00,456,20,635.00,1.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
33,France,Strasbourg,"24, place Kl?ber",88.60.15.31,frederiqueciteaux@gmail.com,Frederique,Citeaux,F,2004-03-20,2020-07-08,33,122,2021-05-20 12:08:16,23980.00,492,20,635.00,14.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,Maria,Anders,F,1997-11-08,2020-01-02,44,153,2022-09-06 9:52:27,16920.00,583,20,635.00,2.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
51,Germany,K?ln,Mehrheimerstr. 369,0221-0644327,henriettepfalzheim@gmail.com,Henriette,Pfalzheim,M,1992-12-15,2020-12-10,51,183,2023-10-08 5:18:49,8675.00,674,20,635.00,6.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
53,Germany,M?nster,Luisenstr. 48,0251-031259,karinjosephs@gmail.com,Karin,Josephs,F,1991-03-15,2022-07-10,53,188,2023-05-03 0:37:38,26015.00,691,20,635.00,9.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
58,USA,San Francisco,87 Polk St. Suite 5,(415) 555-5938,jaimeyorres@gmail.com,Jaime,Yorres,M,2005-01-23,2022-07-14,58,199,2020-11-07 11:39:12,19920.00,720,20,635.00,11.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
58,USA,San Francisco,87 Polk St. Suite 5,(415) 555-5938,jaimeyorres@gmail.com,Jaime,Yorres,M,2005-01-23,2022-07-14,58,201,2023-05-12 18:53:43,8395.00,724,20,635.00,4.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
70,Russia,Moscow,st. Bunin Alley 17 kv.35,79888331036,gomonovas@yandex.ru,Gomonova,Sofia,F,2001-04-12,2020-08-19,70,238,2023-04-30 6:31:35,48680.00,820,20,635.00,7.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
71,Russia,Moscow,"Prospekt Mira 10, apt. 3",79029860559,barchuks@yandex.ru,Barchuk,Sergei,M,2001-07-02,2022-09-19,71,240,2022-10-13 9:37:31,10330.00,829,20,635.00,8.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
71,Russia,Moscow,"Prospekt Mira 10, apt. 3",79029860559,barchuks@yandex.ru,Barchuk,Sergei,M,2001-07-02,2022-09-19,71,241,2023-10-01 10:21:14,10740.00,834,20,635.00,9.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
77,Russia,Ekaterinburg,Mira Avenue 25,79991382998,i.komarov@mail.ru,Komarov,Igor,M,2002-01-23,2020-04-11,77,257,2023-10-31 14:57:26,8890.00,878,20,635.00,14.00,Artificial Molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
82,Russia,Moscow,Chistoprudnensky Boulevard 4d,79282319287,d_privalova2000@gmail.com,Privalova,Daria,F,1989-01-20,2020-01-17,82,270,2022-01-28 19:31:10,19310.00,916,20,635.00,13.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
88,Russia,Moscow,"St. Profsoyuznaya 97, building 1, apt. 49",79269565379,morevsky_r@mail.ru,Morevsky,Roman,M,2003-04-14,2020-07-14,88,300,2020-08-10 2:54:37,13695.00,997,20,635.00,8.00,Artificial molecules,JASMIN 231 SA (FIRMENICH),635.00,2.5
13,Canada,Montr?al,43 rue St. Laurent,(514) 555-8054,jeanfresniere@gmail.com,Jean,Fresniere,F,1994-09-17,2021-05-10,13,64,2021-12-26 8:12:03,12025.00,273,21,375.00,15.00,Artificial molecules,IRIS 0918 BASE PFW,375.00,2.5
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,Diego,Roel,M,1989-02-22,2021-02-20,22,88,2023-05-19 4:03:33,2890.00,362,21,375.00,5.00,Artificial molecules,IRIS 0918 BASE PFW,375.00,2.5
24,Spain,Sevilla,"C/ Romero, 33",(95) 555 82 82,josefreyre@outlook.com,Jose Pedro,Freyre,F,1998-02-09,2020-03-15,24,100,2022-11-09 1:25:02,24995.00,408,21,375.00,10.00,Artificial molecules,IRIS 0918 BASE PFW,375.00,2.5
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,Ann,Devon,F,1985-01-14,2021-11-10,29,111,2023-07-05 8:12:40,12535.00,451,21,375.00,1.00,Artificial molecules,IRIS 0918 BASE PFW,375.00,2.5
